pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FF,6/3/22,93.6,-2.29,6.43,"Mikolas, Miles",666624,571945,,swinging_strike,,,,,4,"Christopher Morel grounds out, second baseman Brendan Donovan to first baseman Paul Goldschmidt.",R,R,R,CHC,STL,S,,,0,0,2022,-0.33,1.34,-0.37,2.63,,,,0,1,Bot,,,,,668800,,,5.72628457,-136.1306422,-7.066301677,-5.353744967,28.34241433,-14.14793862,3.44,1.61,,,,94.3,2384,6.6,663153,571945,668800,502671,680977,571448,669242,572816,664056,663457,53.9,,,,,,,,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,205,0,-0.034
SL,5/29/22,89.8,-1.87,6.49,"Mikolas, Miles",456715,571945,single,hit_into_play,,,,,14,Lorenzo Cain singles on a ground ball to shortstop Tommy Edman.   Omar Narvaez scores.,R,R,R,STL,MIL,X,6,ground_ball,2,2,2022,0.28,0.14,0.86,2.2,553882,,,2,6,Top,122.02,143.52,,,668800,,,6.191799299,-130.6521603,-4.998742221,2.062640717,24.66552903,-29.8345455,3.78,1.78,28,97.5,-3,90.5,2556,6.5,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,54,0.323,0.308,0.9,1,1,0,2,44,9,Slider,0,5,5,0,6,0,6,0,Standard,Standard,77,-0.018,0.921
FF,5/29/22,95.8,-2.32,6.26,"Mikolas, Miles",456715,571945,,foul,,,,,6,Lorenzo Cain singles on a ground ball to shortstop Tommy Edman.   Omar Narvaez scores.,R,R,R,STL,MIL,S,,,2,2,2022,-0.27,1.13,0.56,3.11,553882,,,2,6,Top,,,,,668800,,,8.240424765,-139.2978431,-5.301402852,-5.320539011,29.86081722,-16.39495188,3.78,1.78,209,87.1,55,96.3,2365,6.5,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,54,,,,,,,,44,8,4-Seam Fastball,0,5,5,0,5,0,5,0,Standard,Standard,215,0,0
CU,5/29/22,77.8,-1.96,6.49,"Mikolas, Miles",456715,571945,,blocked_ball,,,,,14,Lorenzo Cain singles on a ground ball to shortstop Tommy Edman.   Omar Narvaez scores.,R,R,R,STL,MIL,B,,,1,2,2022,0.83,-1.47,1.38,0.8,553882,,,2,6,Top,,,,,668800,,,5.672643836,-113.0521534,-2.463481054,5.843340218,24.02361303,-44.35870189,3.78,1.78,,,,77.7,2579,6.7,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.82,,,,,,,,44,7,Curveball,0,5,5,0,5,0,5,0,Standard,Standard,28,0,0.038
SI,5/29/22,95.4,-1.76,6.58,"Mikolas, Miles",456715,571945,,foul,,,,,4,Lorenzo Cain singles on a ground ball to shortstop Tommy Edman.   Omar Narvaez scores.,R,R,R,STL,MIL,S,,,1,2,2022,-0.91,0.9,-0.33,3.07,553882,,,2,6,Top,,,,,668800,,,5.819436114,-138.7443511,-5.642033442,-13.02684084,31.19908447,-19.42003563,3.78,1.78,3,67.8,-48,95.6,2286,6.4,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,54.08,,,,,,,,44,6,Sinker,0,5,5,0,5,0,5,0,Standard,Standard,198,0,0
FF,5/29/22,95.3,-1.85,6.47,"Mikolas, Miles",456715,571945,,ball,,,,,13,Lorenzo Cain singles on a ground ball to shortstop Tommy Edman.   Omar Narvaez scores.,R,R,R,STL,MIL,B,,,0,2,2022,-0.46,1.09,-1.45,1.09,553882,,,2,6,Top,,,,,668800,,,2.115007601,-138.4760326,-10.98765726,-6.436804822,31.17676066,-15.91305959,3.84,1.78,,,,95.9,2287,6.7,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.78,,,,,,,,44,5,4-Seam Fastball,0,5,5,0,5,0,5,0,Standard,Standard,213,0,0.016
SL,5/29/22,88.9,-2.07,6.49,"Mikolas, Miles",456715,571945,,foul,,,,,14,Lorenzo Cain singles on a ground ball to shortstop Tommy Edman.   Omar Narvaez scores.,R,R,R,STL,MIL,S,,,0,2,2022,0.3,0.21,1.26,2.38,553882,,,2,6,Top,,,,,668800,,,7.551154413,-129.4301033,-4.587798202,2.132619409,21.85663505,-29.14831508,3.78,1.78,218,79.7,15,89.9,2425,6.5,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,54.04,,,,,,,,44,4,Slider,0,5,5,0,5,0,5,0,Standard,Standard,133,0,0
FF,5/29/22,95.3,-2.05,6.52,"Mikolas, Miles",456715,571945,,foul,,,,,3,Lorenzo Cain singles on a ground ball to shortstop Tommy Edman.   Omar Narvaez scores.,R,R,R,STL,MIL,S,,,0,2,2022,-0.41,0.9,0.38,3.22,553882,,,2,6,Top,,,,,668800,,,7.328017054,-138.6832139,-5.099069956,-6.838252768,28.94273982,-19.59904566,3.78,1.78,229,73.9,42,95.8,2403,6.4,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,54.1,,,,,,,,44,3,4-Seam Fastball,0,5,5,0,5,0,5,0,Standard,Standard,218,0,0
FF,5/29/22,94.8,-2.04,6.52,"Mikolas, Miles",456715,571945,,foul,,,,,2,Lorenzo Cain singles on a ground ball to shortstop Tommy Edman.   Omar Narvaez scores.,R,R,R,STL,MIL,S,,,0,1,2022,-0.15,1.22,-0.12,3.69,553882,,,2,6,Top,,,,,668800,,,5.398453798,-138.0548015,-4.525176784,-3.068993606,28.09489122,-15.76732433,3.78,1.78,174,78.3,15,95.4,2475,6.4,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,54.08,,,,,,,,44,2,4-Seam Fastball,0,5,5,0,5,0,5,0,Standard,Standard,210,0,-0.084
FF,5/29/22,94.5,-2.15,6.47,"Mikolas, Miles",456715,571945,,swinging_strike,,,,,2,Lorenzo Cain singles on a ground ball to shortstop Tommy Edman.   Omar Narvaez scores.,R,R,R,STL,MIL,S,,,0,0,2022,-0.45,1.29,0.19,3.34,553882,,,2,6,Top,,,,,668800,,,7.10430973,-137.5391352,-5.420288132,-7.123012794,27.70715602,-14.78797462,3.78,1.78,,,,95.3,2339,6.5,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.98,,,,,,,,44,1,4-Seam Fastball,0,5,5,0,5,0,5,0,Standard,Standard,207,0,-0.05
CH,5/29/22,86.5,-2.36,6.26,"Mikolas, Miles",553882,571945,triple,hit_into_play,,,,,8,Omar Narvaez triples (1) on a line drive to right fielder Brendan Donovan.,R,L,R,STL,MIL,X,9,line_drive,0,0,2022,-1.21,0.4,-0.07,1.92,,,,2,6,Top,198.95,113.17,,,668800,,,7.967232453,-125.8047704,-5.011816782,-14.44034459,23.75364742,-27.10274824,3.36,1.59,278,90.3,23,87.1,1656,6.5,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.97,0.226,0.255,1.6,1,1,2,3,43,1,Changeup,0,5,5,0,5,0,5,0,Infield shift,Standard,237,-0.005,0.287
FF,5/29/22,94.9,-2.3,6.15,"Mikolas, Miles",621438,571945,strikeout,swinging_strike,,,,,9,Tyrone Taylor strikes out swinging.,R,R,R,STL,MIL,S,2,,0,2,2022,-0.32,1.15,0.73,1.73,,,,1,6,Top,,,,,668800,,,8.676194812,-137.8256521,-8.535627043,-5.869223612,27.93447746,-15.77440888,3.42,1.67,,,,95.5,2406,6.5,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.97,,,0,1,0,0,,42,5,4-Seam Fastball,0,5,5,0,5,0,5,0,Infield shift,Standard,223,0.003,-0.1
CH,5/29/22,74.4,-2.43,6.14,"Mikolas, Miles",621438,571945,,foul,,,,,11,Tyrone Taylor strikes out swinging.,R,R,R,STL,MIL,S,,,0,2,2022,-0.96,0.7,-1.48,2.77,,,,1,6,Top,,,,,668800,,,3.679272221,-108.3854489,-0.93813531,-8.244390529,18.97023432,-26.72007501,3.42,1.67,17,85.7,-8,75.3,1424,6.9,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.61,,,,,,,,42,4,Changeup,0,5,5,0,5,0,5,0,Infield shift,Standard,227,0,0
FF,5/29/22,94.9,-1.79,6.69,"Mikolas, Miles",621438,571945,,foul,,,,,2,Tyrone Taylor strikes out swinging.,R,R,R,STL,MIL,S,,,0,2,2022,-0.18,1.3,-0.06,3.36,,,,1,6,Top,,,,,668800,,,4.93858327,-138.106379,-6.007574482,-3.4092818,28.92493199,-14.33229213,3.42,1.67,223,75.9,49,95.2,2390,6.3,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,54.19,,,,,,,,42,3,4-Seam Fastball,0,5,5,0,5,0,5,0,Infield shift,Standard,207,0,0
SI,5/29/22,93.7,-2.1,6.53,"Mikolas, Miles",621438,571945,,foul,,,,,11,Tyrone Taylor strikes out swinging.,R,R,R,STL,MIL,S,,,0,1,2022,-0.91,1.07,-1.34,2.92,,,,1,6,Top,,,,,668800,,,3.994291503,-136.2765833,-5.938856923,-12.25044969,31.12128399,-17.73857044,3.42,1.67,5,89.9,-29,93.7,2315,6.4,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,54.07,,,,,,,,42,2,Sinker,0,5,5,0,5,0,5,0,Infield shift,Standard,205,0,-0.031
SL,5/29/22,89.4,-2.17,6.5,"Mikolas, Miles",621438,571945,,swinging_strike,,,,,14,Tyrone Taylor strikes out swinging.,R,R,R,STL,MIL,S,,,0,0,2022,0.45,0.23,1.43,1.27,,,,1,6,Top,,,,,668800,,,7.957897225,-129.7648832,-7.324523942,3.2461764,29.05363681,-28.08626301,3.42,1.67,,,,89.4,2398,6.6,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.94,,,,,,,,42,1,Slider,0,5,5,0,5,0,5,0,Infield shift,Standard,174,0,-0.024
SL,5/29/22,88.1,-2.17,6.46,"Mikolas, Miles",642133,571945,home_run,hit_into_play,,,,,14,Rowdy Tellez homers (10) on a line drive to right field.,R,L,R,STL,MIL,X,,line_drive,1,2,2022,0.66,-0.12,0.99,1.49,,,,1,6,Top,212.44,69.94,,,668800,,,6.327478862,-128.2677679,-5.88380956,6.39273024,21.33396357,-32.65438363,3.62,1.72,383,100.2,22,89.3,2505,6.6,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.94,0.374,0.482,2,1,0,3,5,41,4,Slider,0,4,4,0,5,0,5,0,Strategic,Strategic,108,-0.036,1.044
SI,5/29/22,94.9,-2,6.45,"Mikolas, Miles",642133,571945,,foul,,,,,1,Rowdy Tellez homers (10) on a line drive to right field.,R,L,R,STL,MIL,S,,,1,1,2022,-0.95,1,-0.4,3.38,,,,1,6,Top,,,,,668800,,,6.342388822,-138.0825893,-4.651835284,-13.54994755,28.88483183,-18.56373773,3.62,1.72,209,77.6,57,95.5,2296,6.5,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.98,,,,,,,,41,3,Sinker,0,4,4,0,4,0,4,0,Infield shift,Standard,207,0,-0.036
SI,5/29/22,93.8,-2.11,6.45,"Mikolas, Miles",642133,571945,,ball,,,,,12,Rowdy Tellez homers (10) on a line drive to right field.,R,L,R,STL,MIL,B,,,0,1,2022,-0.95,1.06,0.91,3.88,,,,1,6,Top,,,,,668800,,,9.919881278,-136.2903178,-3.295292645,-13.94414376,27.35663549,-18.34702148,3.89,1.72,,,,94.2,2253,6.4,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,54.07,,,,,,,,41,2,Sinker,0,4,4,0,4,0,4,0,Infield shift,Standard,209,0,0.016
SL,5/29/22,89.5,-2.11,6.52,"Mikolas, Miles",642133,571945,,foul,,,,,12,Rowdy Tellez homers (10) on a line drive to right field.,R,L,R,STL,MIL,S,,,0,0,2022,0.57,0.58,1.31,3.25,,,,1,6,Top,,,,,668800,,,7.261452426,-130.1922759,-3.35357094,5.134533373,24.89016529,-25.0759847,3.62,1.72,161,66.3,57,90,2385,6.4,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,54.07,,,,,,,,41,1,Slider,0,4,4,0,4,0,4,0,Infield shift,Strategic,181,0,-0.024
FF,5/29/22,94.6,-2.27,6.36,"Mikolas, Miles",457705,571945,strikeout,foul_tip,,,,,12,Andrew McCutchen strikes out on a foul tip.,R,R,R,STL,MIL,S,2,,1,2,2022,-0.3,1.22,1.55,2.63,,,,0,6,Top,,,,,668800,,,10.65147947,-137.3276281,-6.828963496,-5.861401177,26.83744108,-15.36451005,3.44,1.63,,,,95.2,2426,6.5,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.99,,,0,1,0,0,,40,5,4-Seam Fastball,0,4,4,0,4,0,4,0,Infield shift,Standard,212,0.007,-0.158
SL,5/29/22,84.9,-2.24,6.38,"Mikolas, Miles",457705,571945,,foul,,,,,8,Andrew McCutchen strikes out on a foul tip.,R,R,R,STL,MIL,S,,,1,2,2022,0.35,-0.25,-0.19,1.65,,,,0,6,Top,,,,,668800,,,4.11992718,-123.7533866,-4.36825817,2.944902404,21.98999879,-34.14640088,3.44,1.63,60,96.5,2,85.9,2604,6.6,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.94,,,,,,,,40,4,Slider,0,4,4,0,4,0,4,0,Infield shift,Standard,89,0,0
CU,5/29/22,76.6,-2.09,6.6,"Mikolas, Miles",457705,571945,,swinging_strike,,,,,14,Andrew McCutchen strikes out on a foul tip.,R,R,R,STL,MIL,S,,,1,1,2022,1,-1.28,0.15,1.01,,,,0,6,Top,,,,,668800,,,2.960569617,-111.4364477,-2.401127676,7.669869572,22.12618328,-42.50540634,3.44,1.63,,,,76.8,2707,6.7,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.81,,,,,,,,40,3,Curveball,0,4,4,0,4,0,4,0,Infield shift,Standard,37,0,-0.054
SL,5/29/22,89.5,-2.09,6.52,"Mikolas, Miles",457705,571945,,ball,,,,,12,Andrew McCutchen strikes out on a foul tip.,R,R,R,STL,MIL,B,,,0,1,2022,0.55,0.29,1.5,2.68,,,,0,6,Top,,,,,668800,,,7.752721874,-130.2787561,-4.1391585,4.787686592,25.17056771,-28.25914483,3.41,1.63,,,,90.3,2522,6.6,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.94,,,,,,,,40,2,Slider,0,4,4,0,4,0,4,0,Infield shift,Standard,169,0,0.025
SL,5/29/22,89.8,-2.19,6.58,"Mikolas, Miles",457705,571945,,called_strike,,,,,14,Andrew McCutchen strikes out on a foul tip.,R,R,R,STL,MIL,S,,,0,0,2022,0.4,0.2,0.89,2.31,,,,0,6,Top,,,,,668800,,,6.801435094,-130.7101874,-5.093873731,3.361237839,24.37357027,-29.03567387,3.44,1.44,,,,90.5,2551,6.5,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,54.05,,,,,,,,40,1,Slider,0,4,4,0,4,0,4,0,Infield shift,Standard,169,0,-0.034
FF,5/29/22,94.5,-1.99,6.55,"Mikolas, Miles",592885,571945,strikeout,swinging_strike,,,,,11,Christian Yelich strikes out swinging.,R,L,R,STL,MIL,S,2,,1,2,2022,-0.47,0.96,-0.7,3.8,,,,2,5,Top,,,,,668800,,,4.387740598,-137.7412198,-3.754850413,-6.798752031,24.88799488,-19.30402462,3.42,1.81,,,,95.5,2367,6.4,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,54.13,,,0,1,0,0,,35,4,4-Seam Fastball,0,4,4,0,4,0,4,0,Strategic,Strategic,201,0.003,-0.07
SI,5/29/22,92.9,-2,6.52,"Mikolas, Miles",592885,571945,,called_strike,,,,,3,Christian Yelich strikes out swinging.,R,L,R,STL,MIL,S,,,1,1,2022,-1.1,0.8,0.56,3.18,,,,2,5,Top,,,,,668800,,,8.988682883,-135.0059765,-4.535106576,-15.36860975,28.03613292,-21.58788561,3.47,1.68,,,,93.4,2283,6.5,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.96,,,,,,,,35,3,Sinker,0,4,4,0,4,0,4,0,Infield shift,Strategic,203,0,-0.023
SL,5/29/22,88,-2.35,6.44,"Mikolas, Miles",592885,571945,,ball,,,,,14,Christian Yelich strikes out swinging.,R,L,R,STL,MIL,B,,,0,1,2022,0.2,0.22,0.01,0.84,,,,2,5,Top,,,,,668800,,,5.309529428,-127.9317193,-7.995065031,1.175324785,24.65111007,-28.33362602,3.47,1.81,,,,88.5,2475,6.5,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,54.02,,,,,,,,35,2,Slider,0,4,4,0,4,0,4,0,Infield shift,Strategic,124,0,0.011
CU,5/29/22,76.3,-2.02,6.57,"Mikolas, Miles",592885,571945,,called_strike,,,,,2,Christian Yelich strikes out swinging.,R,L,R,STL,MIL,S,,,0,0,2022,1.07,-1.16,0.07,2.96,,,,2,5,Top,,,,,668800,,,2.482836067,-111.0481926,1.589978705,8.264356182,21.86627756,-42.21313178,3.45,1.81,,,,76.3,2634,6.5,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,54.02,,,,,,,,35,1,Curveball,0,4,4,0,4,0,4,0,Infield shift,Strategic,39,0,-0.017
SL,5/29/22,90,-2.18,6.49,"Mikolas, Miles",649966,571945,strikeout,swinging_strike,,,,,14,Luis Urias strikes out swinging.,R,R,R,STL,MIL,S,2,,2,2,2022,0.05,0.25,0.91,1.77,,,,1,5,Top,,,,,668800,,,7.60885748,-130.877166,-6.330737835,-0.925095747,26.06451054,-28.13063682,3.33,1.57,,,,90.6,2496,6.5,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.95,,,0,1,0,0,,34,8,Slider,0,4,4,0,4,0,4,0,Standard,Strategic,147,0.006,-0.134
CU,5/29/22,77.3,-1.93,6.51,"Mikolas, Miles",649966,571945,,foul,,,,,14,Luis Urias strikes out swinging.,R,R,R,STL,MIL,S,,,2,2,2022,0.82,-1.12,1.43,1.79,,,,1,5,Top,,,,,668800,,,5.703020157,-112.444463,-0.999678948,5.737566712,22.29933819,-41.62689205,3.33,1.57,25,31.6,8,77.4,2696,6.6,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.91,,,,,,,,34,7,Curveball,0,4,4,0,4,0,4,0,Standard,Standard,35,0,0
SL,5/29/22,87.7,-2.25,6.51,"Mikolas, Miles",649966,571945,,foul,,,,,2,Luis Urias strikes out swinging.,R,R,R,STL,MIL,S,,,2,2,2022,0.39,-0.16,-0.04,2.89,,,,1,5,Top,,,,,668800,,,4.568674998,-127.750201,-2.376320243,3.430509125,23.80803824,-33.70414365,3.33,1.57,,,,88.4,2541,6.5,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,54.03,,,,,,,,34,6,Slider,0,4,4,0,4,0,4,0,Standard,Standard,95,0,0
SI,5/29/22,94.8,-2.18,6.43,"Mikolas, Miles",649966,571945,,foul,,,,,11,Luis Urias strikes out swinging.,R,R,R,STL,MIL,S,,,2,2,2022,-0.71,1.03,-0.39,3.59,,,,1,5,Top,,,,,668800,,,6.293785175,-137.9381656,-4.08069217,-10.43249947,29.65599382,-18.35197368,3.33,1.57,140,80.3,11,95.4,2441,6.5,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.95,,,,,,,,34,5,Sinker,0,4,4,0,4,0,4,0,Standard,Standard,212,0,0
SI,5/29/22,94.2,-2.05,6.53,"Mikolas, Miles",649966,571945,,ball,,,,,11,Luis Urias strikes out swinging.,R,R,R,STL,MIL,B,,,1,2,2022,-1.22,0.78,-1.8,3.17,,,,1,5,Top,,,,,668800,,,3.37356655,-137.1302542,-4.744229501,-16.07988541,31.42654282,-21.48251171,3.52,1.57,,,,94.4,2305,6.5,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,54.01,,,,,,,,34,4,Sinker,0,4,4,0,4,0,4,0,Standard,Standard,200,0,0.023
FF,5/29/22,95.2,-2.25,6.4,"Mikolas, Miles",649966,571945,,swinging_strike,,,,,11,Luis Urias strikes out swinging.,R,R,R,STL,MIL,S,,,1,1,2022,-0.1,1.02,-0.22,3.67,,,,1,5,Top,,,,,668800,,,5.572407389,-138.662167,-3.869270575,-2.464481085,29.28216389,-18.37473913,3.33,1.57,,,,95.9,2365,6.5,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.97,,,,,,,,34,3,4-Seam Fastball,0,4,4,0,4,0,4,0,Standard,Standard,210,0,-0.036
FF,5/29/22,93.3,-2.27,6.38,"Mikolas, Miles",649966,571945,,ball,,,,,14,Luis Urias strikes out swinging.,R,R,R,STL,MIL,B,,,0,1,2022,-0.06,1.11,1.44,0.39,,,,1,5,Top,,,,,668800,,,9.661313985,-135.1290521,-12.10652362,-2.580564,26.5845395,-16.18792382,3.49,1.57,,,,93.8,2419,6.6,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.89,,,,,,,,34,2,4-Seam Fastball,0,4,4,0,4,0,4,0,Standard,Strategic,206,0,0.016
SL,5/29/22,89.3,-2.27,6.46,"Mikolas, Miles",649966,571945,,called_strike,,,,,9,Luis Urias strikes out swinging.,R,R,R,STL,MIL,S,,,0,0,2022,0.37,0.52,0.43,1.52,,,,1,5,Top,,,,,668800,,,5.869008701,-129.9593076,-7.367574726,3.145830991,23.36205866,-25.01030078,3.32,1.57,,,,90,2526,6.4,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,54.09,,,,,,,,34,1,Slider,0,4,4,0,4,0,4,0,Standard,Strategic,160,0,-0.024
SL,5/29/22,89.6,-2.18,6.61,"Mikolas, Miles",543939,571945,field_out,hit_into_play,,,,,3,"Kolten Wong bunt grounds out softly, pitcher Miles Mikolas to first baseman Paul Goldschmidt.",R,L,R,STL,MIL,X,1,ground_ball,0,0,2022,0.56,0.4,0.58,2.78,,,,0,5,Top,122.04,196.18,,,668800,,,5.663754309,-130.393037,-4.375179251,5.307963679,25.04912962,-26.86453755,3.14,1.51,6,29.8,-21,90.2,2367,6.5,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,54.05,0.274,0.285,0,1,0,0,1,33,1,Slider,0,4,4,0,4,0,4,0,Standard,Strategic,162,0.007,0.121
SL,5/29/22,90.2,-1.93,6.55,"Mikolas, Miles",607054,571945,home_run,hit_into_play,,,,,3,Jace Peterson homers (4) on a fly ball to right field.    Omar Narvaez scores.    Lorenzo Cain scores.,R,L,R,STL,MIL,X,,fly_ball,0,1,2022,0.29,0.57,0.59,3.03,,553882,456715,0,5,Top,217.91,67.25,,,668800,,,5.697690769,-131.3266189,-4.069738368,2.218685175,25.42946056,-24.9842074,3.16,1.49,395,98.7,35,90.9,2385,6.5,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,54.02,0.28,0.548,2,1,0,3,5,32,2,Slider,0,1,1,0,4,0,4,0,Standard,Standard,207,-0.172,2.065
CU,5/29/22,75.3,-1.93,6.62,"Mikolas, Miles",607054,571945,,called_strike,,,,,1,Jace Peterson homers (4) on a fly ball to right field.    Omar Narvaez scores.    Lorenzo Cain scores.,R,L,R,STL,MIL,S,,,0,0,2022,0.9,-1.14,-0.7,2.73,,553882,456715,0,5,Top,,,,,668800,,,0.97702907,-109.6886856,1.095086353,7.057873866,19.86133425,-41.74182764,3.18,1.49,,,,75.6,2521,6.5,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,54.01,,,,,,,,32,1,Curveball,0,1,1,0,1,0,1,0,Strategic,Standard,29,0,-0.082
SI,5/29/22,91.6,-1.96,6.53,"Mikolas, Miles",456715,571945,single,hit_into_play,,,,,1,Lorenzo Cain singles on a ground ball to center fielder Lars Nootbaar.   Omar Narvaez to 2nd.,R,R,R,STL,MIL,X,8,ground_ball,0,0,2022,-0.88,0.94,-0.45,3.36,,,553882,0,5,Top,122.02,81.48,,,668800,,,5.749852528,-133.2989159,-4.209852529,-11.70652311,28.11628728,-20.23365588,3.78,1.78,111,79,7,92.2,2180,6.6,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.92,0.349,0.34,0.9,1,1,0,2,31,1,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,206,-0.052,0.682
SI,5/29/22,94.1,-2,6.46,"Mikolas, Miles",553882,571945,walk,ball,,,,,11,Omar Narvaez walks.,R,L,R,STL,MIL,B,,,3,2,2022,-0.75,0.95,-0.97,4.72,,,,0,5,Top,,,,,668800,,,4.361959802,-136.9444012,-0.886852322,-10.42746869,31.60598588,-20.25941413,3.46,1.59,,,,94.3,2235,6.5,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.99,,,0.7,1,0,0,,30,9,Sinker,0,1,1,0,1,0,1,0,Strategic,Standard,202,-0.037,0.321
FF,5/29/22,93.3,-2.25,6.35,"Mikolas, Miles",553882,571945,,foul,,,,,8,Omar Narvaez walks.,R,L,R,STL,MIL,S,,,3,2,2022,-0.27,1.42,-0.07,1.83,,,,0,5,Top,,,,,668800,,,6.230799547,-135.618963,-9.071000673,-4.601344406,28.16304603,-12.90680765,3.36,1.59,118,75.8,10,94.3,2296,6.8,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.68,,,,,,,,30,8,4-Seam Fastball,0,1,1,0,1,0,1,0,Strategic,Strategic,211,0,0
SL,5/29/22,85.2,-2.36,6.33,"Mikolas, Miles",553882,571945,,foul,,,,,9,Omar Narvaez walks.,R,L,R,STL,MIL,S,,,3,2,2022,0.47,0.04,0.55,1.59,,,,0,5,Top,,,,,668800,,,5.91545188,-124.0370659,-5.000715967,3.755664229,22.72298787,-30.99021897,3.36,1.59,51,91.5,1,86,2397,6.6,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.9,,,,,,,,30,7,Slider,0,1,1,0,1,0,1,0,Strategic,Standard,128,0,0
SI,5/29/22,93,-2.15,6.26,"Mikolas, Miles",553882,571945,,foul,,,,,2,Omar Narvaez walks.,R,L,R,STL,MIL,S,,,3,2,2022,-0.96,0.98,0.24,2.84,,,,0,5,Top,,,,,668800,,,8.28899812,-135.2195468,-5.190771574,-13.57952391,27.70804945,-19.17953502,3.36,1.59,191,71.4,44,93.9,2224,6.7,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,53.79,,,,,,,,30,6,Sinker,0,1,1,0,1,0,1,0,Strategic,Standard,216,0,0
FF,5/29/22,93.6,-2.1,6.49,"Mikolas, Miles",553882,571945,,ball,,,,,11,Omar Narvaez walks.,R,L,R,STL,MIL,B,,,2,2,2022,-0.36,1.14,-1.23,2.83,,,,0,5,Top,,,,,668800,,,3.058286713,-136.213689,-6.223942763,-5.135206293,31.0552573,-16.79026198,3.42,1.59,,,,93.8,2373,6.5,661990,571945,668800,502671,669357,624641,669242,660766,663457,680977,54.02,,,,,,,,30,5,4-Seam Fastball,0,1,1,0,1,0,1,0,Strategic,Standard,206,0,0.103
